5516.361904761894 14720.
6092.110714285706 15960.
6570.512193362195 15960.
7172.010714285716 15960.
7815.673304473306 15960.
8776.404581529583 15960.
8874.157106782108 15960.
9441.950180375183 15960.
9701.338924963922 15960.
9935.15046897547 16680.
10049.10721500722 15960.
9841.820670995672 19077.777777777777
10070.439790764796 15960.
10074.170202020208 15960.
10402.339935064938 15960.
10433.686544011545 16320.
10331.870815295815 16320.
10314.940223665226 17040.
10803.937914862916 17280.
11157.286255411262 18360.
11573.201659451664 17040.
10423.59844877345 18000.
11559.683946608948 16560.
10717.514610389611 16560.
10837.080988455993 22680.
10049.497943722945 22680.
11059.190873015874 18360.
5891.928138528138 66000.
