5404.919047619036 14960.
5649.076190476184 14960.
6084.5952380952285 14960.
6571.8204906204855 14960.
7316.440476190481 14960.
7664.404761904761 15960.
8563.815584415584 15960.
9027.05775613276 15960.
9552.990331890334 15044.444444444445
9520.145418470422 16080.
9662.466630591636 16080.
9934.425901875904 16080.
10551.053066378074 16080.
10297.025505050511 16560.
10531.54880952381 16560.
9990.782792207794 16560.
10804.983333333332 15960.
10904.431060606063 16080.
10314.048015873019 16440.
10424.579906204908 16560.
10204.656673881676 15960.
10069.836147186148 15960.
11082.365295815298 15960.
10260.549386724388 15960.
10619.87178932179 15960.
9942.137698412698 15960.
9908.76381673882 15960.
11096.907359307364 15960.
10827.477849927855 15960.
10732.303030303032 66000.
