5605.069841269832 14960.
6099.189502164498 14720.
6772.503499278499 14960.
7048.617893217892 15044.444444444445
7557.323917748919 15960.
7875.70119047619 15960.
8958.215873015875 16022.222222222223
9195.72344877345 15960.
10232.513961038965 15960.
10699.856673881677 15960.
10471.586544011547 15960.
10673.243109668112 15960.
10383.712770562772 16560.
11027.57283549784 16560.
10814.001911976915 16320.
11066.744047619051 16160.
10057.781637806638 16560.
10981.874711399718 21500.
10776.241666666672 16080.
10827.203102453106 16560.
11689.144552669555 15960.
10782.82564935065 15960.
11034.325072150077 15960.
10740.059523809527 15960.
10423.296392496395 16560.
10385.899711399712 16633.333333333332
10894.645779220784 17880.
11233.81500721501 17880.
11627.63636363637 17880.
4462.495093795093 66000.
