251.22880952380908 724.
581.1975396825397 754.1818181818182
663.005411255411 754.1818181818182
663.6649494949493 829.1818181818182
648.1847402597399 829.1818181818182
663.6648051948049 829.1818181818182
695.291183261183 829.1818181818182
681.3509307359305 829.1818181818182
656.5337085137082 829.1818181818182
649.1519624819622 829.1818181818182
662.7378066378062 829.1818181818182
685.0592857142855 829.1818181818182
707.9465800865802 829.1818181818182
715.5764862914864 923.7272727272727
698.9952597402596 1514.6363636363637
999.4219264069268 2285.
1237.9033549783549 2285.
1395.4252380952382 2285.
1279.04025974026 2285.
1311.10012987013 2285.
1108.1548484848486 2285.
1140.0757792207796 2285.
1399.268376623377 2701.
1509.6451370851375 2701.
1477.4305483405485 2701.
1281.5052164502167 2701.
1783.8200721500718 2701.
1339.6142063492066 2701.
1347.3681746031752 2701.
1264.91784992785 2701.
1402.3642063492066 2701.
1392.5800000000004 2701.
1311.381103896104 2701.
1515.4042857142856 2701.
1203.5720418470419 2701.
1428.284199134199 2701.
1273.1226190476198 2701.
1520.4288095238098 2701.
1575.8956349206348 2701.
1099.6782539682542 2701.
1420.2654761904766 2701.
1269.1331746031747 4051.
2075.124754689755 4051.
2238.9466017316013 4051.
1957.3539682539683 4051.
1995.8998556998556 4051.
1758.1429292929292 4501.
2045.8748268398267 4501.
1906.2773160173156 4501.
1517.616038961039 4951.
