252.73214285714246 636.
287.62738095238046 636.
327.5161111111105 636.
363.50919913419887 829.1818181818182
398.04862193362186 829.1818181818182
422.8217965367965 829.1818181818182
438.3148340548341 829.1818181818182
439.5315945165947 829.1818181818182
450.16730880230864 799.
451.47784992784995 829.1818181818182
449.24627705627705 799.
468.20920634920634 829.1818181818182
468.9373232323234 829.1818181818182
491.60981240981243 829.1818181818182
524.8272943722944 1006.4545454545455
527.1442496392497 1987.3636363636365
549.9728715728718 1987.3636363636365
564.1887806637807 1987.3636363636365
667.3631601731604 1987.3636363636365
521.3382106782105 4951.
