247.6316666666663 636.
305.7905483405478 754.1818181818182
327.15723665223624 711.
385.4173593073593 829.1818181818182
401.38220779220757 829.1818181818182
421.6682251082251 829.1818181818182
457.62811688311695 829.1818181818182
457.49645743145754 829.1818181818182
503.0235064935065 1001.
507.97582972582956 829.1818181818182
515.742886002886 901.
500.0656565656567 1401.
578.3106204906207 1888.
574.7543867243868 1501.
550.0700649350651 1501.
537.3306132756132 1855.
545.3947186147186 1855.
574.257243867244 1855.
578.4992207792208 1855.
627.1870707070708 1855.
614.2522655122655 1855.
750.7079004329005 1855.
658.1549494949494 1855.
633.5599855699855 1855.
675.5577056277059 1855.
718.2077849927852 1855.
663.7119264069266 1855.
662.3886507936509 1855.
706.4961616161617 1855.
689.911305916306 1855.
715.5115656565656 1855.
646.4647691197694 1855.
708.0779004329006 1855.
703.5296753246752 1855.
844.7435064935069 2367.6666666666665
842.6169408369407 1855.
810.0312770562771 1855.
788.257113997114 1855.
745.6230230880232 2011.
710.8711255411257 2011.
710.0013636363639 2011.
664.0201803751805 1855.
664.7640115440116 4951.
