250.64318181818146 561.
276.1220707070702 573.2222222222222
326.0043578643573 1588.5
383.9715728715728 1588.5
458.9451154401158 1588.5
563.0180808080811 3601.
531.2187012987016 1588.5
546.0226911976914 1676.
594.2341053391056 2596.
574.6471861471863 2596.
552.802373737374 2596.
674.4053174603174 2671.
837.9660389610393 2671.
807.8878787878793 2671.
760.5316883116886 2671.
999.6200649350652 2671.
884.5138167388171 2671.
1069.1490981240984 2671.
1106.4749711399716 2771.
1174.8380952380955 2771.
1235.9611399711403 4051.
1143.8028066378067 4051.
1120.3531890331892 4051.
1279.2911832611835 4051.
563.6618181818181 4876.
