244.48181818181783 679.1818181818182
280.77023809523774 679.1818181818182
305.93106060606016 781.9090909090909
357.46359307359285 781.9090909090909
392.6788744588744 754.1818181818182
442.3443578643579 829.1818181818182
480.0621789321792 829.1818181818182
496.5066378066378 829.1818181818182
489.8737085137086 829.1818181818182
495.91787878787875 829.1818181818182
519.0328643578644 829.1818181818182
500.22968253968247 829.1818181818182
509.34243867243873 829.1818181818182
510.60419913419906 829.1818181818182
525.7426406926407 829.1818181818182
483.7160028860029 829.1818181818182
542.5449278499277 829.1818181818182
541.3738095238097 829.1818181818182
539.8240764790764 829.1818181818182
522.1749134199133 829.1818181818182
499.53766233766225 829.1818181818182
517.4974242424242 829.1818181818182
519.1450360750364 829.1818181818182
496.4797835497835 829.1818181818182
482.4077272727272 829.1818181818182
491.8407647907648 829.1818181818182
494.58284992784974 754.1818181818182
481.9674819624821 829.1818181818182
498.05657287157294 901.
484.3688095238096 901.
495.5510966810967 901.
524.7826623376624 829.1818181818182
534.0079365079365 829.1818181818182
557.7079725829726 829.1818181818182
535.9658946608947 829.1818181818182
547.6761904761902 829.1818181818182
518.2575974025976 829.1818181818182
546.0302813852815 829.1818181818182
512.9042424242425 829.1818181818182
557.7126911976911 829.1818181818182
530.668888888889 829.1818181818182
524.3426551226552 829.1818181818182
550.088080808081 829.1818181818182
534.0008802308804 829.1818181818182
564.0137445887448 829.1818181818182
537.9029076479078 829.1818181818182
534.007813852814 1439.6363636363637
533.2905772005771 1439.6363636363637
509.781507936508 1439.6363636363637
518.7332467532468 1439.6363636363637
536.501443001443 1439.6363636363637
557.3175252525252 1439.6363636363637
615.4584415584415 1514.6363636363637
589.1832395382394 1514.6363636363637
582.3236002886002 1514.6363636363637
465.2206349206349 4951.
