249.03199134199104 592.8181818181819
279.9444588744584 724.
319.8333549783546 829.1818181818182
382.9581240981238 2206.
462.906002886003 2206.
596.6306637806639 2701.
702.8190548340549 4051.
816.8978138528139 4051.
1025.0694660894662 4051.
1178.9126551226552 4051.
1421.7474170274172 4051.
1539.2764213564215 4051.
1336.870064935065 4051.
1488.345844155844 4051.
1599.23386002886 4051.
1658.8019336219338 4051.
1680.7487950937948 4051.
1535.7767965367968 4051.
1235.8997041847042 4051.
974.4850721500723 4951.
